STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1967,,62.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1968,,62.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1969,,63.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1970,,63.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1971,,64,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1972,,64.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1973,,65.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1974,,65.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1975,,66.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1976,,67.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1977,,67.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1978,,68.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1979,,69.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1980,,69.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1981,,70.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1982,,70.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1983,,71.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1984,,71.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1985,,71.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1986,,72.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1987,,72.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1988,,72.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1989,,72.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1990,,73.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1991,,73.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1992,,73.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1993,,73.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1994,,74,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,74.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,74.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,74.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,74.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,75,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,75.5,,,,B,Time series break,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,75.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,76,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,76.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,76.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,76.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,76.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,76.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,76.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,76.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,76.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,76.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,76.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,77.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,77.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,77.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,77.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,77.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,77.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,77.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,78.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,78.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,78.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1960,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1961,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1962,,73.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1963,,73.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1964,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1965,,74,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1966,,74.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1967,,74.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1968,,74.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1969,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1970,,74.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1971,,74.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1972,,74.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),Health status,I,NOR,Norway,A,Annual,LFEXP,Life expectancy,Y,Years,Y0,0 years,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1973,,74.6,,,,,,,,,,,
